datetime,open,high,low,close,volume,timestamp,gmtoffset
2022-12-21,340.29,345.29,336.44,341.38,2582991.0,1671580800,0
2022-12-22,336.01,339.88,330.94,336.52,2320005.0,1671667200,0
2022-12-23,335.0,338.92,333.285,338.45,1629781.0,1671753600,0
2022-12-27,338.0,338.16,332.46,335.09,1464308.0,1672099200,0
2022-12-28,335.06,338.5,327.19,328.33,1672063.0,1672185600,0
2022-12-29,330.75,339.5,329.7604,337.58,1793051.0,1672272000,0
2022-12-30,333.0,336.64,331.64,336.53,1740879.0,1672358400,0
2023-01-03,340.16,345.82,331.92,336.92,2229104.0,1672704000,0
2023-01-04,342.89,345.6292,336.73,341.41,2186849.0,1672790400,0
2023-01-05,337.53,337.55,328.16,328.44,2081625.0,1672876800,0
2023-01-06,332.28,334.88,322.44,332.75,2216579.0,1672963200,0
2023-01-09,338.9,349.455,338.42,341.98,3133817.0,1673222400,0
2023-01-10,337.65,344.63,336.8,338.7,1670248.0,1673308800,0
2023-01-11,337.39,343.19,333.47,342.93,2344403.0,1673395200,0
2023-01-12,344.165,346.44,337.37,344.54,2121831.0,1673481600,0
2023-01-13,340.25,344.65,335.5,344.38,2582132.0,1673568000,0
2023-01-17,344.38,350.786,341.97,344.38,2512729.0,1673913600,0
2023-01-18,345.01,349.24,338.4,341.31,2080033.0,1674000000,0
2023-01-19,340.56,346.73,340.01,342.53,2466965.0,1674086400,0
2023-01-20,343.27,357.42,342.76,356.38,3149369.0,1674172800,0
2023-01-23,358.28,365.87,356.85,364.98,3187260.0,1674432000,0
2023-01-24,364.1,364.45,358.0,361.32,2466393.0,1674518400,0
2023-01-25,355.665,359.73,350.57,358.17,2239126.0,1674604800,0
2023-01-26,362.76,367.43,360.7201,365.82,2350520.0,1674691200,0
2023-01-27,363.49,373.42,362.85,370.71,2615582.0,1674777600,0
2023-01-30,365.9,368.7,362.83,363.42,2663620.0,1675036800,0
2023-01-31,364.71,370.7,364.01,370.34,2572359.0,1675123200,0
2023-02-01,370.01,386.72,366.8,383.92,3361966.0,1675209600,0
2023-02-02,393.28,402.49,388.8822,392.23,4020009.0,1675296000,0
2023-02-03,384.29,386.715,377.92,379.33,2695428.0,1675382400,0
2023-02-06,376.21,379.29,373.39,375.23,2369777.0,1675641600,0
2023-02-07,373.43,384.94,372.7556,383.82,2476197.0,1675728000,0
2023-02-08,382.49,387.28,375.7,378.36,2668061.0,1675814400,0
2023-02-09,384.97,386.51,374.02,375.81,2265158.0,1675900800,0
2023-02-10,371.63,374.52,367.08,370.99,1846426.0,1675987200,0
2023-02-13,373.41,376.31,371.03,375.0,1877255.0,1676246400,0
2023-02-14,375.0,380.56,369.96,377.9,2479706.0,1676332800,0
2023-02-15,375.6,381.67,374.84,375.94,2089245.0,1676419200,0
2023-02-16,366.04,373.49,363.55,365.16,2917042.0,1676505600,0
2023-02-17,359.31,359.61,352.12,356.85,2985940.0,1676592000,0
2023-02-21,350.78,353.25,345.69,346.7,3002659.0,1676937600,0
2023-02-22,346.69,353.1724,344.45,348.72,2599304.0,1677024000,0
2023-02-23,350.44,353.8,343.9275,347.02,3154508.0,1677110400,0
2023-02-24,328.12,329.76,318.6,320.54,8444481.0,1677196800,0
2023-02-27,322.02,325.1,320.7,322.32,3500550.0,1677456000,0
2023-02-28,323.37,325.73,320.97,323.95,2714154.0,1677542400,0
2023-03-01,323.8,325.26,321.0,323.38,2377736.0,1677628800,0
2023-03-02,323.38,334.46,321.56,333.5,3846745.0,1677715200,0
2023-03-03,334.69,344.76,334.4835,344.04,3725472.0,1677801600,0
2023-03-06,344.33,351.775,344.28,347.02,3060306.0,1678060800,0
2023-03-07,347.86,352.165,344.06,344.8,2252817.0,1678147200,0
2023-03-08,346.74,348.69,343.4701,345.84,2518851.0,1678233600,0
2023-03-09,344.72,350.13,336.99,338.37,3798302.0,1678320000,0
2023-03-10,338.34,338.52,328.445,329.3,4148249.0,1678406400,0
2023-03-13,329.42,333.0,323.29,324.27,4203455.0,1678665600,0
2023-03-14,332.21,335.17,328.695,333.33,3850920.0,1678752000,0
2023-03-15,330.0,334.28,328.1725,333.61,4627109.0,1678838400,0
2023-03-16,344.57,355.49,340.53,353.29,6948578.0,1678924800,0
2023-03-17,354.78,360.63,350.835,358.14,6725352.0,1679011200,0
2023-03-20,357.61,364.9399,355.35,362.88,3946758.0,1679270400,0
2023-03-21,364.63,376.4,362.92,374.22,4479191.0,1679356800,0
2023-03-22,375.0,377.3299,361.52,361.71,3878428.0,1679443200,0
2023-03-23,368.99,375.2499,365.49,369.0,3138588.0,1679529600,0
2023-03-24,370.23,375.23,367.72,374.96,2995521.0,1679616000,0
2023-03-27,376.51,380.35,369.68,373.15,2832190.0,1679875200,0
2023-03-28,373.42,374.0,367.82,373.4,1780809.0,1679961600,0
2023-03-29,376.68,380.12,375.56,379.16,2497612.0,1680048000,0
2023-03-30,381.65,382.58,378.08,381.9,2138955.0,1680134400,0
2023-03-31,382.29,385.73,380.26,385.37,3063428.0,1680220800,0
2023-04-03,380.88,383.73,378.15,380.08,2712644.0,1680480000,0
2023-04-04,382.24,385.7,381.0502,385.15,2569950.0,1680566400,0
2023-04-05,384.09,386.0,377.255,382.02,2277403.0,1680652800,0
2023-04-06,379.31,382.46,375.99,380.6,1836025.0,1680739200,0
2023-04-10,375.48,376.67,372.26,376.25,1689674.0,1681084800,0
2023-04-11,374.01,375.9,368.35,371.11,2161051.0,1681171200,0
2023-04-12,376.42,378.23,368.75,369.89,1978197.0,1681257600,0
2023-04-13,373.2,379.02,372.73,378.8,2434809.0,1681344000,0
2023-04-14,376.37,380.57,375.14,379.38,1525633.0,1681430400,0
2023-04-17,379.61,380.76,374.62,377.92,1614322.0,1681689600,0
2023-04-18,380.9,380.9,374.4875,377.55,1586650.0,1681776000,0
2023-04-19,377.9,382.84,375.6,380.11,1775191.0,1681862400,0
2023-04-20,376.04,382.995,375.67,380.26,1947863.0,1681948800,0
2023-04-21,379.97,380.44,375.44,377.67,1841641.0,1682035200,0
2023-04-24,376.59,378.95,373.57,377.34,1531057.0,1682294400,0
2023-04-25,373.63,375.23,368.88,369.59,2413128.0,1682380800,0
2023-04-26,368.6,369.45,357.25,363.06,2803239.0,1682467200,0
2023-04-27,365.94,373.8199,363.5,371.42,2338835.0,1682553600,0
2023-04-28,371.42,377.69,368.56,377.56,2061740.0,1682640000,0
2023-05-01,376.51,378.72,373.71,374.15,1867950.0,1682899200,0
2023-05-02,374.355,375.845,367.84,368.66,2287616.0,1682985600,0
2023-05-03,363.49,365.96,344.235,345.25,6700789.0,1683072000,0
2023-05-04,347.97,348.0,332.84,335.83,6614890.0,1683158400,0
2023-05-05,338.98,349.55,338.03,348.4,4260906.0,1683244800,0
2023-05-08,348.0,350.48,340.76,344.06,3135894.0,1683504000,0
2023-05-09,342.5,345.0,341.23,342.65,1879635.0,1683590400,0
2023-05-10,348.25,351.995,341.8318,344.02,3386325.0,1683676800,0
2023-05-11,341.88,344.66,339.37,341.58,2183379.0,1683763200,0
2023-05-12,340.51,340.79,331.89,335.45,4278675.0,1683849600,0
2023-05-15,337.35,345.89,333.01,345.67,3330491.0,1684108800,0
2023-05-16,344.2,347.065,341.17,345.11,2558537.0,1684195200,0
2023-05-17,345.36,358.69,345.12,356.63,3560559.0,1684281600,0
2023-05-18,357.0,361.48,356.45,360.43,2896438.0,1684368000,0
2023-05-19,363.0,372.08,361.36,371.25,3856887.0,1684454400,0
2023-05-22,371.25,374.4025,369.66,372.05,2627139.0,1684713600,0
2023-05-23,371.81,376.49,369.92,370.42,2967666.0,1684800000,0
2023-05-24,368.41,369.06,361.72,365.76,2666564.0,1684886400,0
2023-05-25,375.49,397.6515,374.09,392.06,7029991.0,1684972800,0
2023-05-26,396.72,416.36,396.57,415.39,7833550.0,1685059200,0
2023-05-30,429.94,432.99,416.08,417.21,5332305.0,1685404800,0
2023-05-31,413.9,421.36,410.701,417.79,5158453.0,1685491200,0
2023-06-01,412.29,430.6,412.29,426.75,4443071.0,1685577600,0
2023-06-02,432.0,438.5308,430.36,436.37,4334768.0,1685664000,0
2023-06-05,433.01,440.3799,426.96,434.18,3447429.0,1685923200,0
2023-06-06,432.55,437.12,431.24,432.89,2342000.0,1686009600,0
2023-06-07,434.56,436.81,417.7425,418.32,4772958.0,1686096000,0
2023-06-08,424.15,440.6275,423.5841,439.03,6065556.0,1686182400,0
2023-06-09,456.91,466.59,453.09,454.0,7933961.0,1686268800,0
2023-06-12,463.705,478.04,459.42,474.63,6930639.0,1686528000,0
2023-06-13,489.71,491.51,470.36,478.99,7412478.0,1686614400,0
2023-06-14,476.15,483.85,473.2,479.53,5150116.0,1686700800,0
2023-06-15,475.47,495.1999,474.25,490.91,9682234.0,1686787200,0
2023-06-16,518.23,518.74,494.62,495.18,13343820.0,1686873600,0
2023-06-20,485.63,492.6883,480.0,485.86,5336284.0,1687219200,0
2023-06-21,492.0,495.55,475.31,477.48,5258704.0,1687305600,0
2023-06-22,474.12,481.0,473.0201,477.58,3603787.0,1687392000,0
2023-06-23,472.95,487.33,472.32,484.72,4481510.0,1687478400,0
2023-06-26,483.01,487.1563,479.05,479.51,3169505.0,1687737600,0
2023-06-27,480.0,490.8,479.95,489.27,2691749.0,1687824000,0
2023-06-28,482.0,489.75,480.39,482.43,3229236.0,1687910400,0
2023-06-29,484.47,485.83,479.6,483.77,1905381.0,1687996800,0
2023-06-30,482.74,492.81,482.72,488.99,3096582.0,1688083200,0
2023-07-03,486.39,486.61,479.8401,485.21,1489463.0,1688342400,0
2023-07-05,480.99,489.41,479.73,487.26,2190353.0,1688515200,0
2023-07-06,479.99,482.5,475.0,481.29,2102202.0,1688601600,0
2023-07-07,481.98,490.42,479.86,485.27,2325039.0,1688688000,0
2023-07-10,485.27,499.1999,485.11,496.35,3352622.0,1688947200,0
2023-07-11,497.28,506.03,491.76,504.74,2844239.0,1689033600,0
2023-07-12,509.405,510.79,500.01,507.36,3027419.0,1689120000,0
2023-07-13,509.62,519.4099,509.5,517.28,3049373.0,1689206400,0
2023-07-14,517.34,523.785,512.67,514.83,2303710.0,1689292800,0
2023-07-17,513.0,522.6892,512.38,522.0,2646013.0,1689552000,0
2023-07-18,519.64,535.1299,517.375,532.23,4094580.0,1689638400,0
2023-07-19,534.48,539.0,526.0601,527.17,3383210.0,1689724800,0
2023-07-20,522.03,528.31,514.085,516.88,3264482.0,1689811200,0
2023-07-21,521.75,529.6851,519.28,520.23,8099521.0,1689897600,0
2023-07-24,520.0,524.84,514.86,523.86,2261046.0,1690156800,0
2023-07-25,519.42,526.88,517.92,525.34,2472108.0,1690243200,0
2023-07-26,520.49,521.1,510.44,514.55,2918652.0,1690329600,0
2023-07-27,523.16,527.9,511.24,513.97,2477246.0,1690416000,0
2023-07-28,515.43,530.32,514.63,528.87,2810248.0,1690502400,0
2023-07-31,541.87,552.94,541.87,546.17,4064689.0,1690761600,0
2023-08-01,545.78,552.015,541.67,549.1,2277295.0,1690848000,0
2023-08-02,539.32,539.99,526.5,530.3,2973101.0,1690934400,0
2023-08-03,523.0,530.912,522.217,523.76,2187501.0,1691020800,0
2023-08-04,526.74,535.63,522.12,526.88,2462880.0,1691107200,0
2023-08-07,530.0,532.58,523.52,529.73,1777773.0,1691366400,0
2023-08-08,523.99,524.5788,515.25,520.6,2626110.0,1691452800,0
2023-08-09,520.55,520.97,509.53,513.78,1843778.0,1691539200,0
2023-08-10,521.03,523.22,512.98,515.83,1901693.0,1691625600,0
2023-08-11,510.83,514.9,506.37,508.45,1930647.0,1691712000,0
2023-08-14,506.78,522.5549,505.03,522.25,2052509.0,1691971200,0
2023-08-15,518.35,522.04,516.0593,518.7,1824324.0,1692057600,0
2023-08-16,517.81,523.15,514.17,514.49,1541297.0,1692144000,0
2023-08-17,525.0,525.49,510.56,511.67,2455834.0,1692230400,0
2023-08-18,504.65,510.05,503.9,508.13,2140067.0,1692316800,0
2023-08-21,510.29,522.98,510.29,520.47,2428287.0,1692576000,0
2023-08-22,529.715,530.0,518.35,519.48,1496587.0,1692662400,0
2023-08-23,522.73,535.25,519.24,530.71,2336856.0,1692748800,0
2023-08-24,539.0,539.67,511.05,512.43,2950211.0,1692835200,0
2023-08-25,514.92,528.43,514.465,525.06,2308269.0,1692921600,0
2023-08-28,525.7,533.51,523.98,529.92,1684095.0,1693180800,0
2023-08-29,527.7,541.97,526.1473,540.57,2166979.0,1693267200,0
2023-08-30,540.1,546.0,536.09,545.36,1930271.0,1693353600,0
2023-08-31,547.0,562.1,546.76,559.34,3919340.0,1693440000,0
2023-09-01,564.8,569.98,558.517,563.21,2234067.0,1693526400,0
2023-09-05,557.88,567.59,555.42,564.88,2349719.0,1693872000,0
2023-09-06,560.45,564.06,555.85,561.94,2299883.0,1693958400,0
2023-09-07,554.0,561.83,551.075,560.46,2089396.0,1694044800,0
2023-09-08,568.9,570.2399,558.03,560.36,2265288.0,1694131200,0
2023-09-11,562.0,565.4302,556.7,564.5,2083293.0,1694390400,0
2023-09-12,555.63,559.0921,540.37,542.21,3961254.0,1694476800,0
2023-09-13,557.02,559.85,546.43,553.56,3465169.0,1694563200,0
2023-09-14,551.09,555.1948,544.34,552.16,4786850.0,1694649600,0
2023-09-15,532.11,537.69,523.616,528.89,9774477.0,1694736000,0
2023-09-18,524.23,533.98,522.18,532.42,2650669.0,1694995200,0
2023-09-19,531.35,542.4,529.47,541.69,2386600.0,1695081600,0
2023-09-20,541.69,548.85,535.73,535.78,2628934.0,1695168000,0
2023-09-21,519.48,526.29,513.4,513.88,3846952.0,1695254400,0
2023-09-22,513.09,518.15,508.83,512.9,2702856.0,1695340800,0
2023-09-25,511.45,514.245,507.22,511.6,2219542.0,1695600000,0
2023-09-26,510.14,510.14,502.01,506.3,2375405.0,1695686400,0
2023-09-27,507.51,509.25,498.6955,502.6,3311103.0,1695772800,0
2023-09-28,500.0,508.675,499.25,504.67,2720174.0,1695859200,0
2023-09-29,505.44,518.58,505.44,509.9,2796314.0,1695945600,0
2023-10-02,508.24,522.405,508.24,521.13,2411478.0,1696204800,0
2023-10-03,517.52,520.49,504.55,507.03,2004074.0,1696291200,0
2023-10-04,511.93,519.76,510.0001,518.42,2027195.0,1696377600,0
2023-10-05,519.84,522.605,509.235,516.44,1818976.0,1696464000,0
2023-10-06,513.22,531.31,509.52,526.68,2526306.0,1696550400,0
2023-10-09,522.0,530.0,518.75,529.29,1713470.0,1696809600,0
2023-10-10,530.91,537.0,530.4,532.72,2090863.0,1696896000,0
2023-10-11,538.59,551.34,536.11,549.91,3307461.0,1696982400,0
2023-10-12,553.7,574.4,552.23,559.63,4624024.0,1697068800,0
2023-10-13,560.0,562.89,546.99,548.76,2834091.0,1697155200,0
2023-10-16,553.18,555.57,545.6904,550.74,2179737.0,1697414400,0
2023-10-17,545.41,560.8,543.34,560.09,2355261.0,1697500800,0
2023-10-18,554.48,568.18,554.24,557.87,2614474.0,1697587200,0
2023-10-19,560.0,567.1,553.47,555.74,2809290.0,1697673600,0
2023-10-20,555.74,555.98,535.95,540.96,2729190.0,1697760000,0
2023-10-23,535.81,548.025,531.0,540.41,2172607.0,1698019200,0
2023-10-24,544.64,546.0,532.12,539.56,2358082.0,1698105600,0
2023-10-25,533.56,534.46,517.63,521.14,2525960.0,1698192000,0
2023-10-26,530.0,530.99,511.68,514.28,2876701.0,1698278400,0
2023-10-27,517.5,519.8556,506.915,508.12,2985560.0,1698364800,0
2023-10-30,516.11,530.75,512.24,526.94,2806930.0,1698624000,0
2023-10-31,530.64,532.635,522.8101,532.06,2052270.0,1698710400,0
2023-11-01,535.0,545.27,534.0,544.5,2644530.0,1698796800,0
2023-11-02,550.44,559.355,550.0,558.71,2634829.0,1698883200,0
2023-11-03,560.0,567.03,557.66,563.66,2066520.0,1698969600,0
2023-11-06,566.0,567.88,558.175,565.45,2593386.0,1699228800,0
2023-11-07,568.81,589.0,568.81,585.2,3993621.0,1699315200,0
2023-11-08,589.0,595.665,581.07,585.31,3079173.0,1699401600,0
2023-11-09,587.51,590.04,576.34,577.74,2336580.0,1699488000,0
2023-11-10,580.49,598.135,576.005,597.22,3064510.0,1699574400,0
2023-11-13,589.98,594.26,583.36,590.34,2505111.0,1699833600,0
2023-11-14,601.56,613.705,599.04,604.33,2884917.0,1699920000,0
2023-11-15,605.0,605.73,591.79,595.31,3088889.0,1700006400,0
2023-11-16,595.45,605.27,592.14,602.06,2040415.0,1700092800,0
2023-11-17,602.07,605.0499,597.02,602.66,1969358.0,1700179200,0
2023-11-20,605.31,614.2,604.5,612.7,2394373.0,1700438400,0
2023-11-21,610.63,615.565,607.0301,610.99,1906155.0,1700524800,0
2023-11-22,616.63,624.38,614.0101,619.72,2064968.0,1700611200,0
2023-11-24,616.26,619.44,613.6,619.43,942673.0,1700784000,0
2023-11-27,618.8,625.8341,614.57,619.27,1854409.0,1701043200,0
2023-11-28,613.975,625.6,612.26,623.32,2302913.0,1701129600,0
2023-11-29,625.94,628.6,616.77,617.39,2595632.0,1701216000,0
2023-11-30,620.0,621.48,605.07,611.01,3960309.0,1701302400,0
2023-12-01,609.24,615.2,603.18,612.47,2490500.0,1701388800,0
2023-12-04,604.91,608.29,596.21,604.56,2541501.0,1701648000,0
2023-12-05,596.77,602.74,591.17,602.22,2577716.0,1701734400,0
2023-12-06,608.06,608.5302,594.4867,595.7,2080429.0,1701820800,0
2023-12-07,598.92,609.23,596.47,608.78,2605210.0,1701907200,0
2023-12-08,605.0,610.23,601.3,610.01,2499653.0,1701993600,0
2023-12-11,616.88,627.8195,614.34,625.2,3270609.0,1702252800,0
2023-12-12,625.86,633.89,623.0,633.66,2968858.0,1702339200,0
2023-12-13,630.41,632.445,618.0301,624.26,6188452.0,1702425600,0
2023-12-14,593.0,593.16,578.3,584.64,11315350.0,1702512000,0
2023-12-15,580.6,591.66,578.2,584.68,8666491.0,1702598400,0
2023-12-18,591.52,603.1337,586.62,599.13,5452047.0,1702857600,0
2023-12-19,600.0,612.705,598.08,604.64,4150712.0,1702944000,0
2023-12-20,600.71,610.68,595.07,596.06,2587339.0,1703030400,0
2023-12-21,603.0,607.4006,594.82,600.14,3192763.0,1703116800,0
2023-12-22,600.8,601.86,596.0,598.75,1660631.0,1703203200,0
2023-12-26,598.92,601.69,596.5,598.26,1595053.0,1703548800,0
2023-12-27,598.6,599.79,593.71,596.08,1394905.0,1703635200,0
2023-12-28,597.44,599.04,593.6301,595.52,1702553.0,1703721600,0
2023-12-29,596.09,600.75,592.94,596.6,1890231.0,1703808000,0
2024-01-02,589.51,590.44,576.755,580.07,2840192.0,1704153600,0
2024-01-03,574.58,577.305,570.19,571.79,2478008.0,1704240000,0
2024-01-04,570.99,572.91,566.66,567.05,2092099.0,1704326400,0
2024-01-05,563.5,569.52,563.34,564.6,1923240.0,1704412800,0
2024-01-08,567.87,581.51,567.87,580.55,2829955.0,1704672000,0
2024-01-09,578.33,588.2,577.28,586.2,1926919.0,1704758400,0
2024-01-10,585.43,593.65,585.43,591.03,2135690.0,1704844800,0
2024-01-11,592.0,597.84,584.52,597.49,2331830.0,1704931200,0
2024-01-12,598.39,599.38,593.0177,596.54,1472167.0,1705017600,0
2024-01-16,592.83,597.76,588.34,597.68,2126096.0,1705363200,0
2024-01-17,591.99,596.75,582.44,596.1,2588293.0,1705449600,0
2024-01-18,586.9,596.89,584.21,593.7,2793610.0,1705536000,0
2024-01-19,593.81,612.07,589.13,611.55,3755338.0,1705622400,0
2024-01-22,615.0,620.96,603.15,603.59,4488000.0,1705881600,0
2024-01-23,602.21,604.32,591.34,597.18,2723463.0,1705968000,0
2024-01-24,601.71,616.95,597.46,606.48,2999032.0,1706054400,0
2024-01-25,615.42,627.06,612.24,622.58,3806205.0,1706140800,0
2024-01-26,620.7,622.5,613.0,613.93,2137831.0,1706227200,0
2024-01-29,615.71,636.25,615.71,630.23,3212187.0,1706486400,0
2024-01-30,630.0,630.47,620.89,627.96,2007432.0,1706572800,0
2024-01-31,620.0,625.93,612.17,617.78,2666775.0,1706659200,0
2024-02-01,619.0,628.8,618.775,627.91,1687613.0,1706745600,0
2024-02-02,624.79,638.25,617.01,634.76,2542763.0,1706832000,0
2024-02-05,633.03,634.5899,624.54,630.5,2131245.0,1707091200,0
2024-02-06,625.58,626.46,604.67,607.14,3436244.0,1707177600,0
2024-02-07,613.25,620.42,610.15,615.85,2313824.0,1707264000,0
2024-02-08,615.85,621.34,612.51,615.86,1815682.0,1707350400,0
2024-02-09,616.0,628.07,615.805,627.21,2091353.0,1707436800,0
2024-02-12,626.0,626.345,611.575,611.84,2317239.0,1707696000,0
2024-02-13,596.7,608.39,590.0,601.89,2985238.0,1707782400,0
2024-02-14,605.85,610.33,602.5,604.66,1615119.0,1707868800,0
2024-02-15,606.0,607.3158,589.77,590.44,3677358.0,1707955200,0
2024-02-16,589.9,590.1383,546.37,546.66,10328350.0,1708041600,0
2024-02-20,531.495,545.88,528.01,541.91,6567568.0,1708387200,0
2024-02-21,539.76,542.5699,529.3675,538.52,4493535.0,1708473600,0
2024-02-22,553.94,555.5499,534.56,537.57,5023397.0,1708560000,0
2024-02-23,543.49,557.18,541.48,553.44,4546484.0,1708646400,0
2024-02-26,556.56,570.6,556.56,560.48,4251153.0,1708905600,0
2024-02-27,565.91,565.91,548.54,552.49,3247572.0,1708992000,0
2024-02-28,552.0,557.2,549.7601,551.82,2313223.0,1709078400,0
2024-02-29,554.89,561.94,553.23,560.28,3844366.0,1709164800,0
2024-03-01,561.11,572.89,560.67,570.93,2968098.0,1709251200,0
2024-03-04,572.85,576.245,564.1,567.94,2556419.0,1709510400,0
2024-03-05,562.6,564.19,539.35,544.84,4286834.0,1709596800,0
2024-03-06,548.0,550.64,538.15,543.09,3209766.0,1709683200,0
2024-03-07,550.0,558.38,541.59,556.04,2660544.0,1709769600,0
2024-03-08,553.0,560.44,550.5114,551.69,2833180.0,1709856000,0
2024-03-11,552.45,562.69,551.02,560.42,2857791.0,1710115200,0
2024-03-12,568.6,579.79,562.6,579.14,3469161.0,1710201600,0
2024-03-13,579.06,585.35,573.41,573.55,3466022.0,1710288000,0
2024-03-14,578.0,579.54,568.76,570.45,5908117.0,1710374400,0
2024-03-15,499.64,503.1263,485.0,492.46,19580840.0,1710460800,0
2024-03-18,495.55,515.7299,495.55,513.86,7052677.0,1710720000,0
2024-03-19,509.89,522.68,508.99,521.19,7081796.0,1710806400,0
2024-03-20,523.29,523.87,512.5,519.14,4239557.0,1710892800,0
2024-03-21,517.6,519.725,506.2,511.25,5206580.0,1710979200,0
2024-03-22,509.07,511.59,496.67,499.52,5413647.0,1711065600,0
2024-03-25,496.79,510.63,496.69,507.23,4277036.0,1711324800,0
2024-03-26,508.06,512.79,503.59,507.6,2813329.0,1711411200,0
2024-03-27,515.47,516.86,499.7,504.4,4228415.0,1711497600,0
2024-03-28,508.12,509.0,500.26,504.6,3897003.0,1711584000,0
2024-04-01,504.99,506.92,499.31,502.09,2056030.0,1711929600,0
2024-04-02,494.403,500.75,491.34,499.21,3083273.0,1712016000,0
2024-04-03,497.36,498.86,494.71,497.01,2604428.0,1712102400,0
2024-04-04,503.56,504.11,486.7,487.11,3403327.0,1712188800,0
2024-04-05,488.84,490.09,481.28,485.12,4972655.0,1712275200,0
2024-04-08,484.78,486.98,477.23,484.28,3439211.0,1712534400,0
2024-04-09,486.0,493.31,483.31,492.55,2548566.0,1712620800,0
2024-04-10,489.39,491.765,480.28,487.22,2487870.0,1712707200,0
2024-04-11,487.36,488.67,479.74,484.28,2978539.0,1712793600,0
2024-04-12,477.95,478.78,468.6,474.09,5621945.0,1712880000,0
2024-04-15,477.02,478.52,468.35,470.1,3353225.0,1713139200,0
2024-04-16,470.0,478.98,468.49,476.22,2660097.0,1713225600,0
2024-04-17,477.31,481.02,472.685,474.45,2034793.0,1713312000,0
2024-04-18,476.76,477.605,471.825,473.18,2389742.0,1713398400,0
2024-04-19,476.54,476.58,463.0901,465.02,3282142.0,1713484800,0
2024-04-22,470.215,471.5,462.28,466.89,2604256.0,1713744000,0
2024-04-23,469.72,474.81,467.83,472.9,2205836.0,1713830400,0
2024-04-24,472.94,478.57,471.7283,477.12,2338044.0,1713916800,0
2024-04-25,468.41,474.5042,465.78,473.44,2250913.0,1714003200,0
2024-04-26,472.31,482.79,471.685,477.56,2460261.0,1714089600,0
2024-04-29,478.04,481.677,471.07,473.07,2954736.0,1714348800,0
2024-04-30,472.0,475.42,462.46,462.83,3222618.0,1714435200,0
2024-05-01,461.12,477.76,460.36,469.39,2490171.0,1714521600,0
2024-05-02,474.3,477.155,468.2994,476.57,2516422.0,1714608000,0
2024-05-03,482.27,487.49,477.565,486.18,2833186.0,1714694400,0
2024-05-06,490.1,495.44,488.0,493.59,2104030.0,1714953600,0
2024-05-07,492.51,496.755,489.14,492.27,2518346.0,1715040000,0
2024-05-08,489.97,495.81,486.92,488.1,2165021.0,1715126400,0
2024-05-09,489.41,490.4364,481.65,482.65,2301635.0,1715212800,0
2024-05-10,483.5,489.48,480.3,482.29,2741116.0,1715299200,0
2024-05-13,486.24,490.1599,481.71,483.11,2458192.0,1715558400,0
2024-05-14,480.41,481.8,466.48,475.95,4287846.0,1715644800,0
2024-05-15,480.76,489.61,476.61,485.35,3491638.0,1715731200,0
2024-05-16,484.7,486.23,481.385,482.88,2562865.0,1715817600,0
2024-05-17,483.32,485.88,481.52,483.43,2261147.0,1715904000,0
2024-05-20,483.0,485.37,478.32,484.69,1881117.0,1716163200,0
2024-05-21,481.19,487.5,477.12,481.85,1915797.0,1716249600,0
2024-05-22,483.97,485.665,479.14,483.93,1875835.0,1716336000,0
2024-05-23,488.38,491.68,478.69,483.31,2219854.0,1716422400,0
2024-05-24,481.25,485.38,473.9,475.43,3085605.0,1716508800,0
2024-05-28,473.01,478.67,469.6,478.43,2575270.0,1716854400,0
2024-05-29,472.78,482.79,472.595,477.6,2214810.0,1716940800,0
2024-05-30,464.9,466.82,444.84,445.87,5606896.0,1717027200,0
2024-05-31,447.72,448.23,433.97,444.76,7487507.0,1717113600,0
2024-06-03,447.58,449.84,436.58,439.02,3967669.0,1717372800,0
2024-06-04,442.82,450.12,441.59,448.37,3183594.0,1717459200,0
2024-06-05,449.19,458.6,448.37,455.8,3295029.0,1717545600,0
2024-06-06,457.7,467.8515,456.87,458.13,3234970.0,1717632000,0
2024-06-07,458.13,468.93,458.13,465.43,2684170.0,1717718400,0
2024-06-10,453.84,462.23,451.51,459.94,3212350.0,1717977600,0
2024-06-11,456.91,462.74,455.5,462.69,2723659.0,1718064000,0
2024-06-12,470.0,471.12,459.16,459.87,3647447.0,1718150400,0
